patent_id,section_code,subclass
11871048,G,G09B
11779485,A,A61F
11871048,G,G10L
11829653,G,G06F
11871048,G,G09G
11917147,H,H04N
11644551,G,G01S
11966661,G,G06F
11966661,G,G10K
11966661,A,A61M
11871056,H,H04N
11966661,G,G09B
12051200,G,G06T
12051200,G,G06V
12051200,G,G16H
12051200,Y,Y02A
12051201,A,A61B
12051201,G,G06T
11687923,G,G06Q
11687923,H,H04L
11687923,A,A63F
11687923,G,G06F
11966672,G,G06F
11687923,G,G07F
11966672,Y,Y02T
12100534,H,H01B
12100534,H,H01R
12100534,H,H05K
11829678,G,G06F
11829678,G,G09G
11687927,G,G06Q
12002755,H,H01L
11730962,A,A61N
12002755,H,H10B
11730962,G,G16H
11730962,H,H04R
11644570,G,G01S
12002757,H,H01L
12002757,H,H10B
11871074,H,H04N
11871074,H,H04B
12051209,G,G06T
12051209,G,G06F
12051209,G,G06N
11966685,G,G06F
12051209,G,G06V
11871074,H,H04W
11730967,A,A61N
12051211,G,G06T
11871077,H,H04N
12051211,G,G01S
11871077,G,G06T
11871077,G,G09G
12100547,H,H01G
11871077,G,G06F
12100547,H,H01M
11730969,A,A61N
11730969,A,A61B
12100547,Y,Y02E
11917176,H,H04N
12100556,H,H01G
12100557,H,H01G
12100558,H,H01G
11871093,H,H04N
11829708,G,G06F
11966708,G,G06F
11966708,G,G06N
11829716,G,G06F
12002770,H,H01L
12002770,H,H01F
11779523,A,A61J
12002770,H,H10D
11779523,G,G16H
11779524,A,A61K
11779524,C,C08F
11871107,G,G06T
11871107,H,H04N
11779528,A,A61K
11730998,A,A63B
11779528,A,A61Q
11779528,C,C11D
11779529,A,A61K
11779529,A,A61Q
11917200,H,H04N
11731004,A,A61H
11731004,A,A63B
11595543,H,H04N
11595543,G,G06F
11595545,H,H04N
11595545,B,B41J
11871119,H,H04N
11871119,G,G06T
11829737,G,G06N
11829737,G,G06F
11779538,A,A61K
12051246,G,G06V
12051246,G,G06T
11917212,H,H04N
11779538,A,A61P
11779538,A,A61Q
11779538,Y,Y02A
11917214,H,H04N
11966739,G,G06F
11871128,G,G05F
11871128,H,H04N
11644637,G,G02B
11644637,G,G01J
11644637,H,H04N
11644637,H,H01H
11779542,A,A61K
11779542,C,C07K
11779542,C,C12N
11731016,A,A63B
11688005,G,G06Q
11688007,G,G06Q
11688007,G,G06F
11644643,G,G02B
11644643,H,H04N
11966752,G,G06F
11829756,G,G06F
11595569,H,H04N
11595569,G,G06T
11595569,G,G06V
11595569,H,H04W
11595569,G,G06F
11595569,G,G09G
11595572,H,H04N
11595572,G,G06T
11595572,G,G06V
11829763,G,G06F
11779548,A,A61K
11595578,G,G06N
11595578,H,H04N
11779548,C,C07C
11779548,C,C07D
11779548,C,C07K
11917237,H,H04L
11917237,H,H04N
11779548,C,C40B
11779548,C,C12N
11779548,G,G01N
11731031,A,A63C
11871154,H,H04N
11871154,G,G06F
11871154,G,G06Q
12051271,G,G06V
12051271,G,G06T
11731033,A,A63F
11731033,G,G07F
11917243,H,H04N
11917243,H,H04H
11917243,G,G06Q
11595587,B,B60Q
11917244,H,H04N
11595587,B,B60R
11595587,G,G06V
11595587,H,H04N
11966778,G,G06F
11595587,G,G08G
11966778,G,G06N
11966778,H,H04L
11644671,G,G02B
11644671,G,G06F
11871161,H,H04N
11871161,G,G02B
11871161,G,G06F
11871161,G,G06V
11688023,G,G06Q
11688023,G,G06F
11688023,G,G06N
11871168,H,H04R
11688023,G,G06V
11688023,G,G16Y
11688023,H,H04L
11688023,Y,Y02P
11595607,H,H04N
11595608,G,G06V
11595608,G,G06F
11779563,A,A61K
11595608,G,G06N
11966803,G,G06K
11595608,H,H04N
11966803,H,H01Q
11779563,A,A61P
11688033,G,G06T
11644681,G,G02B
11644681,H,H01S
11829812,G,G06F
11966812,G,G06K
11966812,G,G01P
12051309,G,G01M
12051309,G,G08B
12051309,G,G02B
12051309,H,H04B
11966814,G,G06N
11966814,G,G06F
11966814,G,G11C
11966814,H,H04B
11966820,G,G06N
11966820,G,G06Q
11966820,G,G06F
11688042,G,G06T
12002799,H,H01L
11688043,G,G06T
11688043,G,G06N
11688043,G,G06V
11871198,G,G10L
11871198,H,H04R
11871198,G,G06F
11871198,G,G06Q
11871198,G,G06V
11595635,H,H04N
11595635,G,G06T
11829839,G,G06M
11829839,B,B65D
11595635,H,H04W
11829839,F,F16H
11829839,G,G01D
11829839,G,G01P
11595640,H,H04N
11595641,H,H04N
12051332,G,G08G
12051332,G,G05D
11644704,G,G02F
11644704,H,H05K
11871209,H,H04S
12051332,G,G06F
12051332,G,G06N
12051332,G,G06V
11829853,G,G06N
12002810,H,H10D
11829853,G,G06F
12002810,B,B82Y
11731073,B,B01D
11595651,H,H04N
11731073,Y,Y02E
11731074,B,B01D
11731074,B,B01J
11688066,G,G01B
11688066,G,G06T
12051342,B,B42D
12002813,H,H01L
12051342,G,G09F
11688066,G,G06V
11688066,H,H04N
12002813,H,H10D
11871216,H,H04W
11871216,H,H04L
11829864,G,G06N
11829864,G,G06F
11595655,H,H04N
11871216,H,H04M
11829864,G,G06G
11829864,Y,Y02D
11871216,H,H04Q
11966852,G,G06N
11966852,G,G06F
11688069,G,G06T
11688069,G,G06Q
11688069,G,G06V
11688069,G,G08B
11917296,H,H04N
11917296,H,H04M
11595663,H,H04N
11966862,G,G06Q
11966862,B,B60L
11966862,F,F21S
11966862,F,F21W
11966862,Y,Y02T
11917301,H,H04N
12051356,G,G09G
11871225,H,H04L
11871225,H,H04W
12051356,G,G06F
11688084,G,G06T
11829886,G,G06N
11595683,H,H04N
11829886,G,G06F
11595687,H,H04N
11917312,H,H04N
11595691,H,H04N
11829894,G,G06N
11917312,H,H10F
11829894,G,G06F
12051366,G,G09G
12051366,H,H10D
12051366,H,H10K
11644750,G,G03F
11688094,G,G06T
11871240,H,H04W
11871240,G,G06Q
11688094,G,G06V
11688098,G,G06T
11688098,G,G06V
11871244,H,H04W
11871244,G,G06N
12002861,H,H10D
12002861,H,H01L
12002861,H,H10F
12002861,H,H10H
12002861,B,B05D
12002861,B,B82Y
12002861,C,C09D
11644763,G,G03G
11644767,G,G03G
11595719,H,H04N
11871256,H,H04W
11871256,H,H04B
12002872,H,H10D
11966914,G,G06Q
11966914,G,G06F
11644779,G,G03G
11917345,H,H04Q
11917345,H,H04B
11917345,H,H05K
11917348,H,H04R
11644787,G,G03G
11688124,G,G06T
11688124,H,H04N
11595735,H,H04N
11731109,B,B01J
11731109,H,H01M
11731109,Y,Y02E
11595738,H,H04N
11595738,G,G06F
11595738,G,G10L
11688130,G,G06T
11688130,G,G01C
11966932,G,G06Q
11966932,H,H04W
11688136,G,G06N
11688136,G,G06T
11871279,H,H04W
11871279,H,H04B
11595744,G,G02F
11688137,G,G06T
11595744,H,H04R
11595744,H,H10K
11917356,H,H04R
11917356,G,G01P
11917356,G,G06F
11917356,G,G06V
11731113,B,B01J
11731113,C,C01B
11731113,C,C10G
11731113,C,C01P
12051423,G,G10L
11829936,G,G06Q
11829936,B,B07C
11829936,B,B62B
11917366,H,H04R
11829936,B,B65G
11917366,A,A61B
11779636,A,A61K
11779636,A,A61B
11779636,A,A61D
11917366,G,G01B
11779636,A,A61P
11779636,C,C12Y
11829938,G,G06Q
11829938,G,G07C
11829938,H,H04L
11829938,Y,Y04S
12002904,H,H10H
12002904,H,H01L
11688151,G,G06T
11966973,G,G06Q
11966973,H,H04J
12051434,G,G10L
11595762,H,H04R
11595763,H,H04R
11688159,G,G06Q
11688159,G,G06V
11688159,G,G06F
11871308,G,G06Q
11871308,H,H04W
11871308,H,H04L
11871308,H,H04N
12002912,H,H10H
12002912,H,H01L
11829954,G,G06Q
11688159,G,G06N
11829954,Y,Y02P
11688159,G,G10L
11688159,H,H04L
11595773,H,H04S
11595773,H,H04R
12051444,G,G11B
12051444,G,G06F
11966984,G,G06Q
11966984,G,G06F
12051444,G,G08C
11595774,H,H04S
11595774,G,G11B
12051444,H,H04N
11688159,H,H04W
12051444,H,H04R
12051444,H,H04W
11917383,H,H04R
11917383,B,B65H
11917383,G,G06F
11644832,G,G05D
11644832,B,B64U
11644832,G,G06F
11644832,H,H04N
11871333,H,H04W
11595792,H,H04W
11595792,G,G06F
11595792,H,H04L
11595792,H,H04Q
11731134,B,B01L
11731134,B,B65D
11731134,A,A61J
11688177,G,G06V
11688177,G,G06T
11688177,Y,Y02T
12100693,H,H01L
12100693,H,H10H
11967008,G,G06T
11967008,G,G06Q
11967008,A,A01G
11967008,Y,Y02A
12002937,H,H01M
12002937,B,B60L
12002937,H,H02J
11871348,H,H04W
12051482,G,G11C
12051482,G,G06N
11871348,Y,Y02D
11595804,H,H04W
12002937,Y,Y02E
11595804,H,H04L
12002937,Y,Y02T
12002938,H,H01M
12002938,Y,Y02E
11967020,G,G06T
11967020,G,G01S
11967020,G,G06F
11967020,G,G06V
11967020,H,H04N
11967020,H,H04W
11595812,H,H04W
12100700,H,H01L
12100700,H,H05K
12100700,H,H10H
11871366,H,H04W
11871366,G,G01S
11829994,G,G06Q
11829994,G,G06F
11644855,G,G05F
11829999,G,G06Q
11829999,H,H04W
11967040,G,G06T
11967040,G,G06F
11967040,G,G06N
11595832,H,H04W
11595832,H,H04L
11967040,G,G06V
11830009,G,G06Q
11830009,G,G06N
11595838,G,G08B
11644870,G,G06F
11595838,H,H04W
11688212,G,G07C
11688212,B,B60W
11688212,G,G06N
11595838,H,H04B
11644870,G,G02B
11644870,Y,Y02E
11731172,B,B08B
11967049,G,G06T
11967049,G,G06N
11967049,G,G06V
11688218,G,G07C
11731172,B,B63B
11779674,A,A61L
11731173,A,A47L
11779674,B,B01D
11731173,B,B08B
11731173,G,G03B
11731173,G,G02B
12051508,G,G16H
11779674,B,B60H
12051508,G,G06N
11779674,B,B60N
11779674,B,B60Q
12051508,G,G06T
11731175,B,B08B
11779674,B,B60R
11731175,E,E03F
12002970,H,H01M
12002970,Y,Y02E
11688228,G,G07F
12051516,G,G21F
12051516,B,B29C
12051516,B,B32B
12051516,C,C08J
12051516,D,D06M
12051516,B,B29K
12051516,B,B64G
11595867,H,H04W
11688240,G,G07F
12002977,H,H01M
12002977,Y,Y02E
11688243,G,G07F
11917454,H,H04W
12002984,H,H01M
11967074,G,G06T
11967074,A,A61B
11967074,G,G16H
11967074,H,H04L
11644898,G,G06F
11644898,G,G06T
11644898,G,G06V
11731199,B,B22F
11731199,B,B22D
11731199,B,B33Y
11917462,H,H04W
11644900,G,G06F
11644900,A,A61F
11644900,G,G08B
11644900,G,G09B
11644900,G,G10L
11917464,H,H04W
11644902,G,G06F
11644902,G,G09G
11917469,H,H04W
11917469,G,G10L
11644905,G,G06F
11644905,H,H01H
11731204,B,B23C
12051540,A,A45C
12051540,H,H01F
11917474,H,H04W
11644911,G,G06F
11967081,G,G06T
11830064,G,G06Q
11967081,G,G06V
11644911,G,G06Q
11644911,H,H04M
12051545,C,C04B
12051545,H,H01G
11595901,H,H04W
11595901,G,G06F
11595901,H,H04L
11688273,G,G08B
11595901,Y,Y02D
11688273,G,G06N
11688273,H,H04L
11644914,G,G06V
11644914,G,G06F
11644914,H,H10K
11595905,H,H04W
11595906,H,H04W
11595906,H,H04L
11830073,G,G06Q
12100747,H,H10D
12100747,H,H01L
12100747,G,G02F
12003004,H,H01M
11830078,G,G06Q
12100747,H,H10K
11830078,G,G06N
11830078,G,G16H
12003004,Y,Y02E
11871457,H,H04W
12051559,H,H01J
12051559,A,A61B
12051559,H,H05G
12003011,H,H01P
11731215,B,B23K
12003011,H,H01Q
11731215,B,B33Y
11688284,G,G08G
11731215,H,H05B
11688284,G,G01C
11688284,G,G06Q
11731215,Y,Y02P
11967099,G,G06T
11967099,A,A61B
11688287,G,G08G
11688287,G,G06F
11779700,A,A61M
11688287,G,G06Q
11967102,G,G06T
12051569,H,H01J
12051569,C,C23C
11967102,G,G06N
11967102,G,G06V
12100760,H,H10D
12100760,H,H01L
11830114,G,G06T
12100760,H,H02M
11830114,G,G06F
11830114,Y,Y02D
11595937,H,H04B
11595937,H,H04W
12051587,H,H01L
12051587,B,B05C
12051587,G,G03F
12100764,H,H10D
11644948,G,G06F
12100764,H,H01L
11644948,G,G09G
11830120,G,G06T
11830120,G,G10L
11731246,B,B25B
11731247,B,B25B
11644960,G,G06F
11644960,G,G06N
11644960,G,G06V
11688322,G,G09G
11688322,H,H10K
11644961,G,G06F
11731250,B,B25B
11731250,B,B25F
11644961,G,G06T
11917521,H,H04W
11779723,A,A61M
12003059,H,H01R
11967143,G,G06V
11967143,G,G06F
11595970,H,H04L
12100777,H,H10F
12100777,H,H02S
12100777,H,H10N
12100777,Y,Y02E
11595970,H,H04W
12051605,H,H01L
12051605,B,B05B
11779732,A,A61M
11779732,A,A61B
11779732,A,A61L
11830150,G,G06Q
11830150,G,G06V
11830150,B,B64C
11830150,G,G01C
11644981,G,G06F
11830150,G,G01S
12100781,H,H10H
12100781,H,H01L
11830150,G,G02B
11830150,G,G06F
11830150,G,G06K
11830150,G,G06T
11779736,A,A61M
11830150,B,B64U
11830150,G,G06N
11830150,H,H04W
11595980,H,H04W
11595980,H,H04L
11731278,B,B25J
11779740,A,A61M
11595980,Y,Y02D
11595981,H,H04L
11731278,G,G05D
11595981,H,H04W
11917547,H,H04W
11731278,G,G05B
12003080,H,H02G
12003080,B,B60R
11917547,Y,Y02D
12003080,H,H01B
12003080,H,H01R
12003080,B,B60L
12003080,Y,Y02T
11779743,A,A61M
11871518,G,G02F
11871518,H,H05K
12100788,H,H10H
12100788,H,H01L
12100788,H,H05K
11917553,H,H04W
11688346,G,G09G
11917553,B,B66B
11595986,H,H04W
11595986,H,H04B
11595986,H,H04L
11595987,H,H04L
11595987,H,H04W
12003087,H,H02H
12003087,G,G01R
12003087,G,G06F
11871524,H,H05K
11871524,H,H01L
12003087,H,H04L
11644996,G,G06F
11830168,G,G06T
11830168,H,H04N
11830168,G,G06F
11830168,G,G09G
11595995,H,H04W
11595995,H,H04B
11595995,H,H04L
11731304,B,B26D
11731304,A,A22C
12003103,H,H02J
11645007,G,G06F
11967183,G,G06V
11967183,G,G08B
11967183,G,G01S
11967183,G,G06F
11967184,G,G06V
11967184,B,B60R
11967184,G,G06F
11967184,H,H04N
11830183,A,A61B
11830183,G,G06T
11830183,G,G06F
11830183,G,G06N
11830183,G,G06V
11830183,G,G16H
11731316,B,B29B
11731316,B,B29C
12003115,H,H02J
11731316,B,B32B
12051630,H,H01L
12051630,C,C23C
12051630,G,G01R
12051630,H,H01J
11731320,B,B29C
11731320,B,B23P
11731320,B,B33Y
11731320,B,B29L
11645027,G,G06F
11871561,H,H10B
11688378,G,G10K
12003131,H,H02J
12003131,B,B60L
12003131,G,G01R
12003131,H,H01M
12003131,H,H02M
12051636,H,H01L
11871567,H,H10B
11967217,G,G08B
11967217,A,A41D
11967217,A,A63B
11688383,G,G10K
11645036,G,G06F
11645036,G,G06N
11688383,H,H04R
11967219,G,G08B
11967219,B,B60R
11967219,G,G06Q
11967219,G,G06T
11731324,B,B29C
11871573,H,H10B
11871573,H,H01L
11645042,G,G06F
11596043,H,H05B
11596043,G,G01J
11596043,G,G08B
11596043,Y,Y02B
11779778,A,A61N
11779778,G,G01T
12051640,G,G06K
12051640,H,H01L
11917602,H,H04B
11917602,H,H04W
11645051,G,G06F
11917602,H,H04L
11917602,Y,Y02D
11688400,G,G10L
11688400,G,G06F
11688400,G,G06Q
12003147,H,H02K
12003147,H,H02P
11645060,G,G06F
11645060,G,G06Q
11688403,G,G10L
11645060,H,H04L
11688403,G,G06F
11688403,G,G06N
12051648,H,H01L
11688403,G,G06V
12051648,H,H10B
11688404,G,G10L
11731336,B,B29C
11871589,H,H10B
11871589,H,H10D
11688412,G,G06V
11688412,G,G10L
11688412,G,G06N
11688412,G,G06T
11731336,B,B29K
11731336,B,B29L
11830214,G,G06T
11830214,G,G02B
11830214,G,G06V
11967256,G,G09F
11967256,B,B65C
11596073,G,G06F
11596073,H,H05K
11596073,G,G11B
11967260,G,G09G
12003175,H,H02M
11917625,H,H04L
11917625,H,H04W
11967274,G,G09G
11967274,G,G11C
11967274,H,H10K
11830237,G,G06V
11596102,A,A01D
11688445,G,G11C
12100842,H,H01M
11688445,H,H10B
11688445,H,H10N
11645093,G,G06F
11645093,G,G06Q
11645093,G,G16H
12100842,Y,Y02E
11645093,G,G06N
12100842,Y,Y02P
11688451,G,G11C
11645102,G,G06F
11645104,G,G06F
11645104,H,H04L
11871624,G,G09G
11871624,H,H10K
11871626,H,H10K
11830253,G,G06V
11830253,G,G05D
11596125,A,A01K
11596126,A,A01K
11830256,G,G06V
11830256,G,G06T
11645114,G,G06F
11645114,G,G06Q
11645114,H,H04L
11967295,G,G09G
12003220,H,H03F
12003220,H,H01L
12100851,H,H01M
12051662,H,H01L
12100851,Y,Y02E
11596138,A,A01M
11596138,B,B05B
11967300,G,G10D
11596138,B,B64D
12100854,H,H01M
12100854,Y,Y02E
11596141,A,A01M
11596141,H,H02K
11596141,H,H02S
11596142,A,A01M
11596142,E,E03F
11596142,F,F16L
11596148,A,A01N
11596148,F,F17C
11596148,F,F25D
12003233,H,H03K
12003233,G,G06F
12003233,H,H04B
11688476,G,G11C
12100864,H,H01M
12003244,H,H03K
12003244,G,G06F
12003244,H,H04B
12100864,Y,Y02E
12003247,H,H03M
12003252,H,H03M
11688487,G,G16B
11688487,C,C12M
12003252,G,G06F
11645142,G,G06F
11779845,A,A63F
11917684,H,H04W
11731372,B,B29C
11596173,A,A24F
11830290,G,G06V
11830290,G,G06K
11596173,F,F16J
11830290,G,G07C
11830291,G,G06V
11830291,G,G06F
11830291,G,G10L
11830293,G,G06V
11830293,G,G06F
11731372,B,B29D
11731372,B,B31D
11731372,B,B29L
11967342,G,G11B
11871673,H,H10N
12100883,H,H01Q
11967343,G,G11B
11917694,H,H04W
11967343,G,G06T
11967343,G,G06V
11596183,A,A41C
11596183,A,A41D
11596183,A,A45F
11596187,A,A41D
11596187,A,A61F
11596187,A,A61N
12100886,H,H01Q
11596187,A,A63B
12100886,H,H01L
11596189,A,A41D
12003275,H,H04B
12003275,H,H04L
11596193,A,A42B
11596193,A,A61B
11596193,A,A61F
11917704,H,H04L
11917704,H,H04W
11688515,G,G16H
11688515,A,A61B
11688515,G,G06F
11688515,H,H04R
11688515,H,H04W
11596199,A,A43B
11830322,G,G07F
11830327,G,G07F
11917717,H,H04W
11917717,Y,Y02D
11830331,G,G08B
11830331,E,E05G
11830331,G,G07C
11645183,G,G06F
11688527,H,H01B
12100910,H,H01R
12100910,F,F16B
11596208,A,A44B
11596208,A,A44C
11688527,H,H02K
11596208,F,F16B
11645188,G,G06F
11645188,G,G06N
11917727,H,H04W
11917727,Y,Y02D
11830345,G,G06Q
11830345,G,G08B
11830345,G,G06F
11967379,G,G11C
11917735,H,H05B
11967379,G,G06F
12051689,H,H10D
12051689,H,H01L
12003305,H,H04B
12051689,H,H10B
11917735,Y,Y02B
11917743,H,H05B
11731399,B,B32B
11830351,G,G08B
11830351,G,G06F
11830351,G,G10K
11917743,Y,Y02B
11830351,H,H04R
11645209,G,G06F
11596237,A,A47C
11596237,A,A47D
11596239,A,A47C
11596239,A,A47G
11596239,F,F16G
11645212,G,G06F
11645212,H,H01L
11645212,Y,Y02D
11917748,H,H05K
11917748,B,B41J
11917748,H,H05B
11645218,G,G06F
11645218,H,H04L
12051699,H,H10D
11967391,G,G11C
11967391,G,G06F
11645218,A,A63F
11596246,A,A47G
11596246,A,A61G
11596246,A,A47C
11645218,H,H05K
11645223,G,G06F
11871750,A,A01N
11871750,A,A01P
11871750,A,A61K
11596251,A,A47G
11596251,B,B65D
11871750,A,A61L
11871750,A,A61P
11645225,G,G06F
11871750,C,C09D
11645225,G,G06N
11967397,G,G06F
11967397,G,G11C
11967397,H,H04L
12100925,H,H01R
12100925,B,B23K
12100925,B,B29C
12100925,B,B29L
11871756,A,A21D
12100925,Y,Y10T
11871756,A,A23L
11871756,B,B07C
11731407,B,B32B
11731407,H,H01M
11871756,A,A23V
11731407,Y,Y02E
11871762,A,A23D
11596271,A,A47K
11830374,G,G09B
11830374,G,G06T
11645247,G,G06F
12100930,H,H01S
12100930,H,H10D
11688574,H,H01H
11596282,A,A47L
11688579,H,H01J
11645265,G,G06F
12051729,H,H10D
11779899,B,B01J
11779899,C,C08F
11731426,B,B41J
11731426,G,G01N
11830408,G,G09G
11830408,G,G11C
11731434,B,B41J
11731434,B,B65H
11967434,G,G16H
11967434,G,G05B
11967434,G,G05D
11967434,G,G06F
11967434,G,G06N
11967434,G,G01F
11967434,Y,Y02T
11731444,B,B41J
11917798,H,H05K
11645302,G,G06F
11645302,G,G06Q
11645302,H,H04L
11917798,B,B60K
11917798,B,B60L
11917798,F,F01P
11917798,H,H02J
11688610,H,H01L
11688610,H,H01J
11688610,H,H10D
11917798,Y,Y02T
11830425,G,G09G
12003375,H,H04W
12003375,H,H04L
11731449,B,B43K
11731449,B,B43L
11731449,A,A47G
12100965,H,H02J
12100965,A,A61B
12051752,H,H10D
11830433,G,G09G
11731462,B,B60C
11967463,H,H01G
11688620,H,H01L
11688620,B,B25J
11871849,A,A47C
11871849,F,F16B
12051761,H,H10F
12051761,H,H10D
11917818,H,H10B
11917818,H,H10D
11917818,G,G11C
11871851,A,A47C
11917818,H,H01L
12051762,G,G09G
12051762,H,H10F
12051762,G,G02B
11731474,B,B60G
11731474,F,F16F
11731474,B,B62D
11645337,G,G06F
11645337,G,G06N
11596317,A,A61B
11596317,A,A61M
11596317,G,G01L
11967480,H,H01J
11967480,G,G02B
11967482,H,H01J
11645345,G,G06F
11645345,H,H04L
11917831,H,H10B
11917831,H,H01L
11645351,G,G06F
11917839,H,H10K
11688636,H,H01L
11917839,Y,Y02E
11871880,A,A47K
11871880,C,C02F
11645358,G,G06F
11645358,G,G06N
11917842,H,H10K
11917842,H,H05B
12101006,H,H02K
12101006,B,B62D
11830465,G,G10H
12003415,H,H04L
12051788,B,B01J
12051788,H,H01M
12051788,C,C01B
12051788,C,C01F
12051788,C,C01G
12051788,C,C22B
12051788,C,C01P
12003420,H,H04L
12051788,Y,Y02P
12051788,Y,Y02W
12051789,H,H01M
12051789,Y,Y02E
11871888,A,A47L
11645364,G,G06F
11645364,H,H04N
11731495,B,B60J
11645364,G,G06V
11688646,H,H10D
11688646,B,B82Y
12101018,H,H02M
11830472,G,G10L
11830472,G,G06F
12101018,H,H03K
12101018,Y,Y02B
11830475,G,G10L
11830475,G,G06N
11596344,A,A61B
11596344,G,G06N
11596344,G,G16H
11645377,G,G06F
11645377,H,H04L
11871899,A,A61B
11871899,A,A61F
12003452,H,H04L
12003452,H,H04B
12003452,H,H04W
12003452,Y,Y02D
11645393,G,G06F
12003457,H,H04L
12003457,H,H04W
11830503,G,G10L
11830503,B,B60R
11596365,G,G06F
11596365,A,A61B
12101046,H,H02P
11596365,G,G06T
11596365,G,G16H
11596365,H,H05K
12051815,H,H01M
11645405,G,G06F
12051815,Y,Y02E
11645405,H,H04L
11871913,A,A61B
11830508,G,G10L
11830508,H,H04N
11779951,B,B05C
11731518,B,B60L
11731518,E,E01H
11731518,H,H01M
12051824,C,C03B
12051824,H,H01M
11830516,G,G10L
11731518,Y,Y02E
12051824,C,C03C
11731518,Y,Y02T
11830516,G,G06F
11830516,G,G06N
11830516,H,H04M
11830516,G,G06Q
11967535,H,H01L
11967535,G,G03F
12051824,Y,Y02E
12051824,Y,Y02P
11779960,B,B07C
11779960,B,B65G
11830521,G,G10L
11830521,G,G06N
12101059,H,H02S
12101059,F,F24S
11596375,A,A61B
12101059,G,G01J
12101059,G,G01K
12101059,Y,Y02E
11645423,G,G06F
11830525,G,G11B
11830525,G,G06N
11830525,G,G06T
11645425,G,G06F
12051830,H,H01M
12051830,Y,Y02E
12003491,H,H04L
12003491,G,G06Q
11731524,B,B60L
11917893,C,C23C
11917893,G,G03F
11917893,H,H10K
11731524,G,G01R
11731524,H,H01M
11731524,Y,Y02E
11731524,Y,Y02T
11731524,Y,Y04S
11779970,B,B21B
12051836,C,C08J
12051836,H,H01M
11779972,B,B21B
11779972,B,B21J
11779972,B,B21C
12051836,Y,Y02E
12051836,Y,Y02P
11779976,B,B21B
11779979,B,B21B
11830539,G,G11C
11779982,B,B21D
11779982,Y,Y02E
11830539,H,H10B
11917900,C,C09K
11917900,C,C07F
12051845,H,H01P
12051845,H,H03F
11917900,H,H10K
11917900,C,C07B
11871928,A,A61B
11871928,A,A61F
12051845,H,H03G
11871928,A,A61M
12051846,H,H01P
11779990,B,B21D
11779990,B,B29C
11779990,B,B25F
12101079,H,H03H
12101079,H,H10N
11871934,A,A61B
11871934,A,A61M
11871936,A,A61B
11871936,A,A61H
11731544,B,B60N
11731544,A,A47C
11731547,B,B60N
11731547,B,B64D
11731550,B,B60N
11731550,B,B60R
11645470,G,G06F
11645470,G,G06N
11645470,G,G10L
12003531,H,H04L
12003531,G,G06F
12051874,H,H01R
11830562,G,G11C
11830562,G,G01R
11830562,G,G06F
11830562,H,H01L
11731564,B,B60R
12003544,H,H04L
12003544,G,G06F
12051882,H,H01S
11917914,H,H10K
11917914,C,C07D
11917914,C,C09K
12051882,H,H04B
12101104,H,H03M
11917914,C,C07B
12003549,H,H04L
12003549,H,H04W
11917914,Y,Y02E
12003551,H,H04L
11645490,G,G06K
11645490,H,H05K
11780021,B,B23K
11780021,B,B32B
11780021,B,B21D
11780021,B,B23P
11871959,A,A61B
11967564,H,H01L
11871959,A,A61F
12101112,H,H04B
11967564,H,H10D
11871959,A,A61M
12101112,H,H03B
11645494,G,G06N
12003561,H,H04W
12003561,H,H04L
12003561,H,H04N
11780025,B,B23K
11731593,B,B60T
11731593,F,F16H
11731593,B,B60Y
11967568,H,H01L
11967568,H,H10D
12003574,G,G06F
12003574,H,H04L
11645506,G,G06N
11780033,B,B23K
11645506,G,G06F
11780033,G,G02B
11645506,G,G06T
11645506,G,G06V
11731603,B,B60T
11731603,F,F16L
11917940,A,A01D
11780035,B,B23K
11780035,H,H05K
11871977,A,A61B
11830594,G,G16H
11830594,G,G06T
11645518,G,G06F
11645518,G,G06N
11780056,B,B24D
11780056,B,B24B
11917976,A,A01H
11731617,B,B60W
11731617,B,B60T
12101163,H,H04B
12101163,H,H04W
11731617,G,G01S
11967578,H,H01L
12101166,H,H04B
11731618,B,B60W
11731618,G,G08G
12101166,H,H04W
11645529,G,G06N
12051938,H,H02J
12051938,B,B60L
12051938,B,B60R
11731618,H,H04L
11731618,H,H04W
11596448,A,A61B
11780085,B,B25J
11780085,B,B62D
11780085,G,G05B
11780085,Y,Y02T
11731625,B,B60W
11731625,B,B62D
11596454,A,A61B
11731625,G,G05D
11731625,G,G06F
12003621,H,H04L
12003621,G,G05B
12003622,G,G06F
12003622,H,H04L
11918005,A,A23C
11918005,A,A23B
12101187,H,H04B
12101187,H,H04L
11918017,A,A23B
11918017,A,A61L
11918017,B,B65B
11780099,B,B25J
11780099,B,B24B
11918017,A,A23V
12003639,H,H04L
12051981,H,H02M
12051981,H,H05K
12003641,H,H04L
12003641,G,G06Q
12003641,G,G06T
12003641,G,G09B
11918028,A,A24B
11918028,A,A24F
11918028,B,B65B
11918028,B,B65G
11967593,H,H01L
11967593,H,H10D
11918029,A,A24B
11918029,A,A24D
12101208,H,H04L
11830640,H,H01B
11830640,B,B22F
11830640,B,B23K
11830640,H,H05K
11596476,A,A61B
11596477,A,A61B
12003662,H,H04M
12003662,H,H04W
12003662,H,H04L
11645569,G,G06N
11645569,B,B82Y
11645569,G,G21K
11645569,H,H01J
11645569,H,H01S
11645569,H,H04B
11645570,G,G06N
12003667,H,H04M
11645570,G,G06F
11645571,G,G06N
11645571,G,G06F
11645571,G,G06Q
11645571,H,H04L
11645571,H,H04N
